L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.956946,1.163899,1.16952,1.153152,0.694355,0.812061,0.804861,0.759017,0.548666,0.519782,0.568064,0.620605,0.469235,0.456107,0.41773,0.38091,0.080351,0.060375,0.070367,0.04946,0.275236,0.101001,0.102972,0.106203
0.953786,1.160757,1.166374,1.149996,0.698171,0.817714,0.810424,0.764491,0.548661,0.519757,0.568042,0.620598,0.469917,0.454777,0.416418,0.379712,0.080389,0.060334,0.070312,0.049442,0.274023,0.101116,0.103471,0.106646
0.950622,1.157614,1.163227,1.146839,0.702107,0.823589,0.816246,0.770261,0.548663,0.519735,0.568024,0.620596,0.470513,0.453517,0.415169,0.37853,0.080431,0.060299,0.070254,0.049422,0.272545,0.101078,0.103806,0.10689
0.947454,1.15447,1.160077,1.143681,0.706162,0.829679,0.822317,0.776319,0.548672,0.519718,0.568011,0.620598,0.471018,0.452337,0.413994,0.377374,0.080475,0.060269,0.070194,0.049398,0.270811,0.100893,0.103978,0.106938
0.944282,1.151325,1.156925,1.140523,0.710334,0.835978,0.82863,0.782659,0.548688,0.519704,0.568005,0.620605,0.471425,0.451244,0.412905,0.376254,0.080523,0.060244,0.07013,0.04937,0.26883,0.10057,0.103993,0.106796
0.941109,1.148179,1.153772,1.137366,0.714621,0.842481,0.835178,0.789273,0.548711,0.519694,0.568004,0.620615,0.471732,0.450246,0.411909,0.375175,0.080575,0.060224,0.070062,0.049338,0.266609,0.100122,0.103857,0.10647
0.937936,1.145034,1.150618,1.134209,0.71902,0.849188,0.841956,0.796154,0.548741,0.519688,0.568008,0.62063,0.471939,0.449344,0.41101,0.374144,0.08063,0.06021,0.069989,0.049302,0.264156,0.099561,0.103581,0.105968
0.934762,1.141888,1.147463,1.131052,0.723529,0.856094,0.848958,0.803294,0.548778,0.519685,0.568019,0.62065,0.472046,0.448539,0.410211,0.373167,0.080689,0.060201,0.06991,0.04926,0.261477,0.0989,0.103174,0.105297
0.931589,1.138742,1.144306,1.127897,0.728144,0.863198,0.856178,0.810683,0.548823,0.519685,0.568036,0.620674,0.472056,0.447832,0.409512,0.372246,0.080752,0.060197,0.069826,0.049213,0.258581,0.098152,0.10265,0.104469
0.928416,1.135596,1.141147,1.124741,0.732865,0.870496,0.863609,0.818313,0.548875,0.51969,0.568059,0.620702,0.471972,0.447219,0.40891,0.371385,0.080818,0.060199,0.069736,0.049161,0.255474,0.097329,0.102019,0.103493
0.925244,1.132449,1.137985,1.121585,0.737691,0.877982,0.871245,0.826171,0.548935,0.519697,0.56809,0.620736,0.471799,0.446698,0.4084,0.370585,0.080887,0.060205,0.069639,0.049103,0.252163,0.096441,0.101296,0.102379
0.922071,1.129302,1.13482,1.11843,0.742621,0.885649,0.879075,0.834246,0.549001,0.519708,0.568128,0.620775,0.471544,0.446266,0.407978,0.369847,0.080959,0.060216,0.069534,0.049038,0.248657,0.095498,0.100491,0.101139
0.918897,1.126154,1.131652,1.115274,0.747657,0.893488,0.887088,0.842524,0.549075,0.519723,0.568174,0.620818,0.47121,0.445918,0.407636,0.369169,0.081032,0.060232,0.069423,0.048968,0.244964,0.094506,0.099617,0.099784
0.915722,1.123005,1.12848,1.112118,0.752802,0.901486,0.895273,0.850992,0.549156,0.519742,0.568227,0.620868,0.470806,0.445651,0.407367,0.368551,0.081106,0.060252,0.069305,0.048893,0.241094,0.093471,0.098684,0.098324
0.912548,1.119855,1.125306,1.108962,0.758059,0.909634,0.903617,0.859637,0.549244,0.519766,0.568289,0.620922,0.470336,0.44546,0.407163,0.36799,0.08118,0.060275,0.069183,0.048811,0.237058,0.092398,0.097702,0.096772
0.909374,1.116704,1.12213,1.105805,0.763431,0.917919,0.912107,0.868443,0.549338,0.519793,0.568357,0.620982,0.469807,0.445339,0.407016,0.367485,0.081254,0.060301,0.069057,0.048725,0.232868,0.091291,0.096676,0.095137
0.906202,1.113551,1.118951,1.102647,0.768925,0.92633,0.920729,0.877396,0.549438,0.519824,0.568432,0.621046,0.469225,0.445281,0.406921,0.367032,0.081329,0.06033,0.06893,0.048635,0.228536,0.090154,0.095615,0.09343
0.903032,1.110397,1.115771,1.099487,0.774543,0.934855,0.929469,0.886481,0.549542,0.519859,0.568515,0.621115,0.468596,0.445279,0.40687,0.366629,0.081404,0.06036,0.068803,0.048541,0.224077,0.088992,0.094523,0.091661
0.899867,1.107242,1.11259,1.096326,0.780292,0.943482,0.938313,0.895685,0.549649,0.519899,0.568603,0.621187,0.467925,0.445325,0.406857,0.366271,0.08148,0.060391,0.068677,0.048444,0.219504,0.087808,0.093404,0.089839
0.896706,1.104085,1.109409,1.093163,0.786173,0.9522,0.947247,0.904993,0.54976,0.519942,0.568697,0.621263,0.46722,0.445411,0.406875,0.365954,0.081556,0.060421,0.068554,0.048346,0.214833,0.086605,0.092263,0.087974
0.893551,1.100927,1.106228,1.089999,0.792191,0.960999,0.956258,0.914391,0.549872,0.519989,0.568794,0.621341,0.466485,0.445528,0.406918,0.365674,0.081632,0.060451,0.068435,0.048247,0.210079,0.085387,0.091103,0.086075
0.890401,1.097767,1.103049,1.086833,0.798345,0.969868,0.965336,0.923869,0.549984,0.520039,0.568893,0.621421,0.465727,0.445667,0.40698,0.365425,0.081709,0.06048,0.06832,0.048148,0.205256,0.08416,0.089928,0.084151
0.887257,1.094607,1.099874,1.083666,0.804637,0.978799,0.974468,0.933413,0.550095,0.520092,0.568992,0.621501,0.464951,0.445818,0.407052,0.365201,0.081786,0.060506,0.06821,0.04805,0.200381,0.082927,0.088744,0.082212
0.88412,1.091446,1.096702,1.080499,0.811068,0.987784,0.983647,0.943013,0.550205,0.520148,0.569089,0.621581,0.464162,0.445974,0.40713,0.364997,0.081863,0.060529,0.068106,0.047954,0.195467,0.081693,0.087557,0.080267
0.880989,1.088285,1.093535,1.077332,0.817637,0.996815,0.992862,0.952658,0.55031,0.520205,0.569184,0.62166,0.463366,0.446125,0.407204,0.364807,0.08194,0.060549,0.068008,0.04786,0.190529,0.080464,0.086372,0.078327
0.877863,1.085123,1.090373,1.074167,0.824343,1.005885,1.002107,0.962339,0.550411,0.520264,0.569275,0.621735,0.462565,0.446266,0.40727,0.364626,0.082016,0.060565,0.067918,0.047769,0.185582,0.079245,0.085195,0.076401
0.874741,1.08196,1.087216,1.071003,0.831184,1.014987,1.011374,0.972045,0.550505,0.520323,0.569361,0.621807,0.461764,0.446388,0.407321,0.364447,0.082092,0.060578,0.067835,0.047681,0.180641,0.07804,0.084034,0.074498
0.871621,1.078798,1.084064,1.067842,0.838158,1.024115,1.020658,0.981769,0.550592,0.520382,0.569443,0.621875,0.460965,0.446487,0.407352,0.364265,0.082166,0.060586,0.067761,0.047597,0.175718,0.076856,0.082896,0.072628
0.868504,1.075635,1.080918,1.064682,0.845261,1.033264,1.029952,0.991501,0.550671,0.520441,0.569519,0.621938,0.460172,0.446556,0.407356,0.364076,0.08224,0.06059,0.067695,0.047517,0.170828,0.075697,0.081788,0.070799
0.865387,1.072473,1.077777,1.061523,0.85249,1.042428,1.039249,1.001233,0.550743,0.520499,0.569588,0.621995,0.459387,0.44659,0.407329,0.363873,0.082312,0.060591,0.067637,0.047441,0.165983,0.074569,0.080716,0.069019
0.86227,1.06931,1.074642,1.058367,0.859839,1.051603,1.048546,1.010956,0.550809,0.520556,0.569649,0.622047,0.458613,0.446584,0.407267,0.363652,0.082384,0.060589,0.067587,0.04737,0.161195,0.073478,0.079688,0.067297
0.859153,1.066148,1.071513,1.055211,0.867302,1.060786,1.057835,1.020662,0.550868,0.520612,0.569702,0.622094,0.457852,0.446533,0.407167,0.363407,0.082455,0.060583,0.067545,0.047303,0.156476,0.072429,0.078708,0.06564
0.856034,1.062986,1.068389,1.052057,0.874873,1.069971,1.067111,1.030343,0.550921,0.520667,0.569746,0.622135,0.457106,0.446433,0.407024,0.363134,0.082527,0.060575,0.067509,0.04724,0.151836,0.071426,0.077783,0.064055
0.852913,1.059826,1.06527,1.048904,0.882542,1.079154,1.076368,1.039991,0.550969,0.52072,0.569781,0.622171,0.456377,0.446281,0.406837,0.362829,0.082598,0.060566,0.067478,0.047182,0.147286,0.070473,0.076914,0.062548
0.849788,1.056669,1.062154,1.045751,0.890302,1.08833,1.085599,1.049597,0.551009,0.520771,0.569808,0.622203,0.455667,0.446074,0.406604,0.362488,0.08267,0.060555,0.067452,0.047128,0.142837,0.069574,0.076106,0.061126
0.846661,1.053515,1.05904,1.0426,0.898143,1.097493,1.094798,1.059154,0.551044,0.520819,0.569826,0.62223,0.454979,0.44581,0.406323,0.362107,0.082744,0.060544,0.067429,0.047078,0.138498,0.068733,0.075362,0.059794
0.84353,1.050366,1.055927,1.039449,0.906057,1.106639,1.103959,1.068655,0.551073,0.520864,0.569838,0.622254,0.454312,0.445486,0.405993,0.361684,0.08282,0.060532,0.067407,0.047032,0.134281,0.067953,0.074682,0.058557
0.840396,1.047222,1.052813,1.036299,0.914035,1.115763,1.113074,1.078093,0.551096,0.520904,0.569844,0.622274,0.453668,0.445102,0.405614,0.361218,0.082897,0.060519,0.067385,0.04699,0.130194,0.067238,0.074069,0.057421
0.83726,1.044084,1.049697,1.03315,0.922069,1.124858,1.122138,1.087463,0.551115,0.52094,0.569848,0.622291,0.45305,0.444659,0.405186,0.360706,0.082976,0.060505,0.067363,0.046952,0.126245,0.066591,0.073525,0.056389
0.834123,1.04095,1.046579,1.030002,0.930149,1.13392,1.131144,1.096759,0.55113,0.52097,0.56985,0.622305,0.452461,0.444156,0.40471,0.36015,0.083058,0.060489,0.06734,0.046918,0.122442,0.066015,0.073052,0.055467
0.830984,1.037821,1.043458,1.026855,0.938268,1.142942,1.140088,1.105976,0.551141,0.520994,0.569852,0.622317,0.451901,0.443595,0.404184,0.35955,0.083142,0.060471,0.067316,0.046889,0.11879,0.065515,0.072654,0.054656
0.827845,1.034696,1.040335,1.023709,0.946417,1.151919,1.148964,1.115109,0.55115,0.521011,0.569855,0.622326,0.451375,0.44298,0.403612,0.358908,0.083229,0.06045,0.06729,0.046864,0.115295,0.065094,0.072334,0.053959
0.824707,1.031572,1.037209,1.020564,0.954587,1.160845,1.157768,1.124154,0.551156,0.521021,0.569859,0.622333,0.450882,0.442314,0.402996,0.358228,0.08332,0.060426,0.067264,0.046842,0.111961,0.064756,0.072095,0.053377
0.82157,1.028448,1.034083,1.017418,0.96277,1.169715,1.166496,1.133107,0.551162,0.521024,0.569864,0.622339,0.450424,0.441602,0.402338,0.357514,0.083413,0.060396,0.067236,0.046825,0.108792,0.064505,0.071941,0.05291
0.818435,1.025325,1.030957,1.014272,0.970957,1.178523,1.175146,1.141963,0.551166,0.521021,0.56987,0.622345,0.450002,0.440849,0.401643,0.356772,0.083511,0.060363,0.067209,0.04681,0.105792,0.064342,0.071874,0.052555
0.815303,1.022202,1.027831,1.011125,0.979139,1.187264,1.183716,1.150722,0.55117,0.521013,0.569876,0.62235,0.449615,0.440064,0.400916,0.356009,0.083611,0.060325,0.06718,0.046799,0.102962,0.064271,0.071895,0.052308
0.812174,1.019078,1.024705,1.007977,0.987306,1.195932,1.192202,1.15938,0.551173,0.521001,0.569884,0.622355,0.449263,0.439254,0.400164,0.355234,0.083714,0.060283,0.067152,0.04679,0.100304,0.064293,0.072006,0.052164
0.809048,1.015953,1.021579,1.004827,0.995451,1.204524,1.200604,1.167937,0.551174,0.520988,0.569891,0.62236,0.448946,0.43843,0.399397,0.354456,0.083821,0.060238,0.067122,0.046783,0.097821,0.064409,0.072204,0.052114
0.805925,1.012826,1.018453,1.001676,1.003563,1.213035,1.208919,1.176393,0.551175,0.520972,0.569898,0.622366,0.448662,0.437604,0.398624,0.353686,0.083931,0.06019,0.067091,0.046778,0.095512,0.064618,0.072487,0.052153
0.802805,1.009696,1.015327,0.998523,1.011636,1.22146,1.217147,1.184747,0.551173,0.520956,0.569905,0.622372,0.44841,0.436787,0.397857,0.352935,0.084044,0.060141,0.067059,0.046775,0.09338,0.06492,0.072852,0.052271
0.799689,1.006564,1.012199,0.995368,1.019658,1.229794,1.225286,1.193001,0.55117,0.520939,0.569912,0.622379,0.44819,0.435993,0.397108,0.352216,0.084161,0.06009,0.067026,0.046772,0.091422,0.065313,0.073294,0.052461
0.796575,1.003429,1.009072,0.992213,1.027622,1.238033,1.233335,1.201156,0.551164,0.520922,0.569917,0.622385,0.447999,0.435235,0.39639,0.35154,0.084283,0.060039,0.066992,0.046769,0.08964,0.065795,0.073809,0.052714
0.793464,1.000292,1.005943,0.989055,1.035517,1.246172,1.241292,1.209214,0.551156,0.520906,0.569922,0.622391,0.447836,0.434527,0.395714,0.350919,0.084408,0.059988,0.066958,0.046766,0.088032,0.066364,0.074393,0.053022
0.790357,0.997155,1.002815,0.985897,1.043333,1.254206,1.249154,1.217175,0.551145,0.52089,0.569925,0.622396,0.447698,0.43388,0.395093,0.350364,0.084538,0.059937,0.066925,0.046763,0.086596,0.067018,0.07504,0.053379
0.787253,0.994019,0.999687,0.982738,1.051062,1.26213,1.256919,1.225039,0.55113,0.520875,0.569927,0.622399,0.447584,0.433307,0.394537,0.349884,0.084673,0.059887,0.066891,0.046759,0.085331,0.067756,0.075747,0.053777
0.784153,0.990886,0.996559,0.979579,1.058696,1.269937,1.264583,1.232808,0.551111,0.520863,0.569926,0.622399,0.447494,0.432817,0.394056,0.34949,0.084814,0.059837,0.066858,0.046754,0.08423,0.068575,0.076508,0.054209
0.781056,0.987756,0.993432,0.976419,1.066227,1.277622,1.272141,1.240478,0.551089,0.520852,0.569922,0.622397,0.447427,0.432418,0.393658,0.349187,0.08496,0.059788,0.066824,0.046749,0.083287,0.069475,0.077321,0.054669
0.777963,0.984631,0.990306,0.973258,1.073649,1.285178,1.279589,1.248048,0.551061,0.520844,0.569915,0.622391,0.447382,0.432118,0.39335,0.348983,0.085112,0.05974,0.06679,0.046743,0.082498,0.070453,0.078182,0.055154
0.774875,0.98151,0.987182,0.970097,1.080951,1.292598,1.286921,1.255515,0.55103,0.520838,0.569905,0.622382,0.447359,0.43192,0.393137,0.348882,0.085271,0.059693,0.066754,0.046736,0.081854,0.071507,0.079088,0.05566
0.771791,0.978393,0.98406,0.966935,1.088126,1.299873,1.294128,1.262875,0.550994,0.520834,0.569892,0.622369,0.447354,0.431828,0.393023,0.348886,0.085438,0.059647,0.066717,0.046728,0.081347,0.072635,0.080038,0.056185
0.768712,0.97528,0.980941,0.963774,1.095162,1.306995,1.301204,1.270121,0.550953,0.520831,0.569876,0.622353,0.447366,0.431845,0.39301,0.348996,0.085614,0.0596,0.066679,0.04672,0.080968,0.073835,0.081028,0.056728
0.765637,0.972171,0.977826,0.960612,1.10205,1.313954,1.30814,1.277249,0.550909,0.520829,0.569857,0.622333,0.447393,0.431969,0.393101,0.349212,0.085798,0.059552,0.06664,0.04671,0.080707,0.075106,0.08206,0.057293
0.762568,0.969065,0.974713,0.957451,1.108779,1.320743,1.314926,1.284249,0.550862,0.520827,0.569836,0.62231,0.44743,0.432201,0.393294,0.349531,0.085993,0.059503,0.066599,0.046698,0.080553,0.076443,0.083132,0.057881
0.759504,0.965962,0.971603,0.95429,1.115338,1.32735,1.321551,1.291114,0.550812,0.520826,0.569814,0.622286,0.447475,0.432538,0.393589,0.349951,0.086199,0.059453,0.066557,0.046685,0.080495,0.077845,0.084245,0.058498
0.756445,0.962862,0.968496,0.951129,1.121715,1.333765,1.328005,1.297833,0.550762,0.520826,0.569791,0.622259,0.447525,0.432976,0.393984,0.350466,0.086418,0.059402,0.066513,0.04667,0.08052,0.07931,0.085401,0.059148
0.75339,0.959764,0.965393,0.94797,1.127898,1.339977,1.334274,1.304394,0.550712,0.520827,0.569769,0.622232,0.447576,0.433511,0.394476,0.351071,0.086648,0.059351,0.066467,0.046653,0.080614,0.080834,0.086601,0.05984
0.750341,0.956668,0.962292,0.944813,1.133877,1.345975,1.340345,1.310786,0.550664,0.520829,0.569748,0.622205,0.447626,0.434138,0.395061,0.351759,0.086893,0.059299,0.066419,0.046635,0.080763,0.082413,0.087847,0.060579
0.747297,0.953574,0.959195,0.941659,1.139638,1.351748,1.346206,1.316996,0.550621,0.520833,0.569728,0.622178,0.447675,0.434851,0.395736,0.352523,0.087152,0.059248,0.066369,0.046614,0.080954,0.084045,0.089141,0.061373
0.744259,0.950482,0.956101,0.938508,1.145171,1.357285,1.351843,1.323008,0.550584,0.520838,0.569711,0.622154,0.447722,0.435643,0.396494,0.353354,0.087427,0.059197,0.066318,0.046592,0.081171,0.085723,0.090483,0.062228
0.741225,0.947392,0.953012,0.935362,1.150465,1.362574,1.357242,1.328809,0.550554,0.520845,0.569697,0.622133,0.447769,0.436509,0.397331,0.354245,0.087719,0.059147,0.066267,0.04657,0.0814,0.087443,0.091873,0.063148
0.738198,0.944303,0.949927,0.932223,1.155509,1.367603,1.362391,1.334383,0.550532,0.520854,0.569686,0.622118,0.447816,0.437442,0.398239,0.355188,0.08803,0.059099,0.066216,0.046546,0.081627,0.089198,0.09331,0.064136
0.735176,0.941217,0.946847,0.929092,1.160293,1.372363,1.367274,1.339715,0.55052,0.520865,0.569679,0.62211,0.447867,0.438434,0.399212,0.356176,0.088361,0.059054,0.066166,0.046522,0.081838,0.090978,0.094791,0.065193
0.732162,0.938132,0.943772,0.925967,1.164805,1.376842,1.371881,1.344787,0.550519,0.520879,0.569676,0.62211,0.447926,0.439478,0.400242,0.3572,0.088714,0.059011,0.066117,0.046499,0.082021,0.092775,0.096311,0.066315
0.729154,0.93505,0.940703,0.922849,1.169035,1.38103,1.376197,1.349585,0.550528,0.520895,0.569678,0.622116,0.448,0.440569,0.401324,0.358256,0.089091,0.058972,0.06607,0.046476,0.082164,0.094577,0.097862,0.067495
0.726155,0.931969,0.937638,0.919735,1.172975,1.384917,1.380212,1.354091,0.550547,0.520915,0.569684,0.622127,0.448093,0.441698,0.402449,0.359336,0.089494,0.058935,0.066024,0.046453,0.082256,0.096372,0.099435,0.068724
0.723165,0.928891,0.93458,0.916626,1.176614,1.388492,1.383914,1.358292,0.550577,0.520938,0.569695,0.622143,0.448214,0.442862,0.403611,0.360438,0.089925,0.058903,0.065981,0.046429,0.082288,0.098145,0.101015,0.069988
0.720185,0.925816,0.931528,0.913518,1.179944,1.391748,1.387293,1.362172,0.550617,0.520964,0.56971,0.622163,0.448369,0.444055,0.404805,0.361557,0.090385,0.058874,0.06594,0.046406,0.082253,0.099882,0.102588,0.071269
0.717216,0.922745,0.928484,0.910413,1.182956,1.394674,1.390338,1.365718,0.550666,0.520994,0.569729,0.622186,0.448566,0.445273,0.406025,0.362691,0.090875,0.05885,0.065901,0.046382,0.082144,0.101564,0.104134,0.072549
0.714259,0.919678,0.925447,0.90731,1.185641,1.397264,1.393043,1.368917,0.550724,0.521028,0.569751,0.622212,0.448813,0.446512,0.407267,0.36384,0.091398,0.058829,0.065865,0.046358,0.081959,0.103174,0.105635,0.073804
0.711315,0.916615,0.922419,0.904207,1.187993,1.399511,1.395399,1.371759,0.550791,0.521065,0.569776,0.62224,0.449116,0.447772,0.408526,0.365003,0.091953,0.058813,0.065832,0.046333,0.081696,0.10469,0.107066,0.075011
0.708384,0.913556,0.919399,0.901106,1.190005,1.401409,1.397402,1.374234,0.550866,0.521105,0.569803,0.62227,0.44948,0.449051,0.409802,0.366182,0.092543,0.058801,0.065802,0.046308,0.081357,0.106091,0.108406,0.076145
0.705468,0.910503,0.916388,0.898006,1.191672,1.402955,1.399049,1.376335,0.550948,0.521149,0.569833,0.622301,0.449911,0.450349,0.411092,0.367378,0.093168,0.058794,0.065775,0.046282,0.080945,0.107357,0.109629,0.07718
0.702567,0.907455,0.913384,0.894908,1.192988,1.404148,1.400339,1.378057,0.551039,0.521195,0.569866,0.622334,0.45041,0.451669,0.4124,0.368593,0.093829,0.058792,0.065749,0.046256,0.080466,0.108467,0.110712,0.078093
0.699681,0.904412,0.910388,0.891811,1.193951,1.404988,1.401273,1.379398,0.551136,0.521245,0.569901,0.622367,0.450977,0.453014,0.413727,0.369832,0.094526,0.058795,0.065725,0.046229,0.07993,0.1094,0.111631,0.078862
0.696812,0.901375,0.907399,0.888715,1.19456,1.405477,1.401857,1.380357,0.55124,0.521297,0.569939,0.6224,0.451611,0.454386,0.415078,0.371096,0.095261,0.058803,0.065701,0.046201,0.079345,0.110138,0.112367,0.07947
0.69396,0.898344,0.904417,0.885621,1.194817,1.405621,1.402095,1.38094,0.551351,0.521353,0.569981,0.622433,0.452307,0.455792,0.416459,0.37239,0.096033,0.058816,0.065678,0.046173,0.078722,0.110664,0.112901,0.079902
0.691125,0.895319,0.90144,0.88253,1.194725,1.405427,1.401998,1.381152,0.55147,0.521413,0.570028,0.622466,0.45306,0.457236,0.417876,0.373717,0.096843,0.058835,0.065654,0.046144,0.078075,0.110965,0.113221,0.080152
0.688308,0.8923,0.898469,0.879441,1.194292,1.404904,1.401577,1.381008,0.551596,0.521477,0.570081,0.6225,0.453862,0.458724,0.419337,0.375078,0.09769,0.05886,0.065629,0.046114,0.077414,0.111033,0.113319,0.080217
0.68551,0.889287,0.895502,0.876354,1.19353,1.404066,1.400848,1.380522,0.551732,0.521546,0.57014,0.622534,0.454702,0.460264,0.420847,0.376477,0.098575,0.05889,0.065603,0.046082,0.076752,0.110864,0.113195,0.080101
0.682731,0.88628,0.89254,0.873271,1.192454,1.402928,1.39983,1.379716,0.551876,0.521622,0.570207,0.622569,0.45557,0.46186,0.422412,0.377914,0.099499,0.058927,0.065574,0.04605,0.076102,0.110456,0.112851,0.079814
0.679971,0.883279,0.889581,0.87019,1.191084,1.401511,1.398546,1.378614,0.552032,0.521705,0.570284,0.622605,0.456454,0.463516,0.424037,0.379389,0.100462,0.05897,0.065544,0.046016,0.075474,0.109817,0.112295,0.07937
0.677232,0.880284,0.886624,0.867113,1.189445,1.399839,1.397021,1.377246,0.552199,0.521796,0.570372,0.622644,0.457342,0.465236,0.425724,0.380901,0.101464,0.05902,0.06551,0.045981,0.074881,0.108956,0.111543,0.078784
0.674513,0.877294,0.883668,0.86404,1.187566,1.397938,1.395284,1.375643,0.552378,0.521897,0.570472,0.622684,0.458223,0.467017,0.427472,0.382446,0.102506,0.059076,0.065472,0.045945,0.074332,0.107889,0.110609,0.078075
0.671817,0.87431,0.880713,0.86097,1.18548,1.395839,1.393367,1.37384,0.552572,0.522009,0.570587,0.622728,0.459086,0.468856,0.429276,0.38402,0.103588,0.059139,0.065431,0.045909,0.073835,0.106635,0.109513,0.077263
0.669142,0.871332,0.877758,0.857905,1.183223,1.393575,1.391302,1.37187,0.55278,0.522131,0.570716,0.622776,0.459923,0.470742,0.431129,0.385616,0.104713,0.059208,0.065384,0.045872,0.073399,0.105216,0.108277,0.076364
